"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB220000003","과천주공2.3단지","21006","37.4216833","126.9886667","57","GGB208000027"
"GGB209000116","인덕원역4호선","10173","37.4031333","126.9756167","58","GGB208000027"
"GGB209000115","부림마을","10154","37.40505","126.9693833","59","GGB208000027"
"GGB209000052","중촌마을.동안치매안심센터","10140","37.4048","126.9654667","60","GGB208000027"
"GGB209000051","관양중학교","10112","37.4040667","126.9611833","61","GGB208000027"
"GGB209000064","한가람삼성아파트","10088","37.4000333","126.9564333","62","GGB208000027"
"GGB209000063","부림중학교.한가람단지","10081","37.3977833","126.9554667","63","GGB208000027"
"GGB209000062","샛별단지","10052","37.3961667","126.95075","64","GGB208000027"
"GGB209000091","동안구청.달안초등학교","10044","37.3930833","126.9497333","65","GGB208000027"
"GGB209000094","동안경찰서.범계역","10046","37.3906667","126.9496667","66","GGB208000027"
"GGB209000093","안양우편물류센터","10033","37.3884167","126.9470667","67","GGB208000027"
"GGB208000005","명학대교","9207","37.3836","126.9385833","68","GGB208000027"
"GGB208000083","명학초교","9202","37.3816333","126.9356167","69","GGB208000027"
"GGB225000007","금정역","26167","37.3720667","126.942","70","GGB208000027"
"GGB225000096","산본시장","26070","37.3702833","126.9371333","71","GGB208000027"
"GGB225000071","산본2동행정복지센터","26050","37.37015","126.9330833","72","GGB208000027"
"GGB225000070","우방아파트","26045","37.3684","126.9310167","73","GGB208000027"
"GGB225000077","군포문화예술회관","26036","37.3650667","126.9291333","74","GGB208000027"
"GGB225000076","중앙공원","26043","37.3635833","126.9303667","75","GGB208000027"
"GGB225000089","군포시청.산본역","26049","37.3605167","126.9329667","76","GGB208000027"
"GGB225000052","산본역","26046","37.3582","126.9324","77","GGB208000027"
"GGB225000144","5단지아파트입구","26020","37.35115","126.9259667","78","GGB208000027"
"GGB225000143","수리산역.5단지","26018","37.3497667","126.9255667","79","GGB208000027"
"GGB225000006","군포보건소","26021","37.3338333","126.9261333","80","GGB208000027"
"GGB225000181","군포공영차고지","26172","37.3313","126.9275167","81","GGB208000027"
"GGB277102720","군포공영차고지(경유)",,"37.3316","126.9255333","82","GGB208000027"
"GGB225000422","초막골공원","26403","37.3454333","126.91785","1","GGB225000004"
"GGB225000423","체육시설입구","26404","37.3327333","126.9196167","2","GGB225000004"
"GGB225000240","대야도서관","26234","37.3288667","126.9168","3","GGB225000004"
"GGB225000188","대야미역","26181","37.3272","126.9173833","4","GGB225000004"
"GGB225000189","대야미입구","26180","37.3267333","126.9185","5","GGB225000004"
"GGB225000107","대야미삼거리","26003","37.3261167","126.9190167","6","GGB225000004"
"GGB225000435","송정지구입구","26417","37.3152","126.9174","7","GGB225000004"
"GGB225000425","금강1단지","26406","37.316","126.9187833","8","GGB225000004"
"GGB225000427","송안초등학교","26408","37.3166833","126.9202667","9","GGB225000004"
"GGB225000429","금강3단지","26410","37.31675","126.9239","10","GGB225000004"
"GGB225000249","부곡버스공영차고지","26428","37.3210167","126.9293167","11","GGB225000004"
"GGB225000232","군포부곡도서관","26220","37.3226667","126.9345","12","GGB225000004"
"GGB225000230","부곡중앙중.군포중앙고등학교","26219","37.3230333","126.9372833","13","GGB225000004"
"GGB225000218","부곡3단지아파트","26201","37.3239333","126.9399833","14","GGB225000004"
"GGB225000241","부곡지구입구","26231","37.32525","126.9400167","15","GGB225000004"
"GGB225000224","군포첨단산업단지","26225","37.32655","126.9394833","16","GGB225000004"
"GGB225000449","고랑치기근린공원","26432","37.3271833","126.9413833","17","GGB225000004"
"GGB225000447","공영주차장입구","26430","37.3269333","126.9423167","18","GGB225000004"
"GGB225000243","부곡2단지아파트후문","26232","37.3249","126.9426667","19","GGB225000004"
"GGB225000235","부곡1단지아파트후문","26228","37.3239","126.9459333","20","GGB225000004"
"GGB226000080","의왕역2번출구","27004","37.3214167","126.9487333","21","GGB225000004"
"GGB226000099","의왕역2번출구","27002","37.3215667","126.9489167","22","GGB225000004"
"GGB225000236","부곡1단지아파트후문","26226","37.32405","126.9460333","23","GGB225000004"
"GGB225000244","부곡2단지아파트후문","26233","37.325","126.94285","24","GGB225000004"
"GGB225000448","세양전자앞","26431","37.3267833","126.9424833","25","GGB225000004"
"GGB225000450","고랑치기근린공원","26433","37.3273167","126.9411","26","GGB225000004"
"GGB225000223","군포첨단산업단지","26227","37.3267333","126.9390167","27","GGB225000004"
"GGB225000242","부곡지구입구","26171","37.32535","126.9398","28","GGB225000004"
"GGB225000217","부곡3단지아파트","26200","37.324","126.9397833","29","GGB225000004"
"GGB225000229","부곡중앙중.군포중앙고등학교","26217","37.3231833","126.9373167","30","GGB225000004"
"GGB225000231","군포부곡도서관","26218","37.3228333","126.9344833","31","GGB225000004"
"GGB225000194","부곡버스공영차고지","26183","37.3210833","126.9291333","32","GGB225000004"
"GGB225000430","금강3단지","26411","37.317","126.9240667","33","GGB225000004"
"GGB225000428","송안초등학교","26409","37.3170167","126.9208167","34","GGB225000004"
"GGB225000426","금강1단지","26407","37.3164","126.9188667","35","GGB225000004"
"GGB225000434","송정지구입구","26416","37.3154167","126.9173333","36","GGB225000004"
"GGB225000199","대야미삼거리","26267","37.3269167","126.9185333","37","GGB225000004"
"GGB225000198","대야미역","26261","37.3276","126.91725","38","GGB225000004"
"GGB225000190","대야도서관","26262","37.3288","126.9170167","39","GGB225000004"
"GGB225000424","체육시설입구","26405","37.3333667","126.9201","40","GGB225000004"
"GGB225000422","초막골공원","26403","37.3454333","126.91785","41","GGB225000004"
"GGB225000289","납덕골","26270","37.3433167","126.8964833","1","GGB225000005"
"GGB225000437","덕고개","26419","37.3406833","126.9021333","2","GGB225000005"
"GGB225000438","갈치호수","26420","37.3354333","126.9071333","3","GGB225000005"
"GGB225000301","둔대초등학교","26282","37.3260667","126.9119","4","GGB225000005"
"GGB225000188","대야미역","26181","37.3272","126.9173833","5","GGB225000005"
"GGB225000189","대야미입구","26180","37.3267333","126.9185","6","GGB225000005"
"GGB225000107","대야미삼거리","26003","37.3261167","126.9190167","7","GGB225000005"
"GGB225000433","구반월입구","26415","37.3224833","126.91675","8","GGB225000005"
"GGB225000425","금강1단지","26406","37.316","126.9187833","9","GGB225000005"
"GGB225000427","송안초등학교","26408","37.3166833","126.9202667","10","GGB225000005"
"GGB225000429","금강3단지","26410","37.31675","126.9239","11","GGB225000005"
"GGB225000249","부곡버스공영차고지","26428","37.3210167","126.9293167","12","GGB225000005"
"GGB225000232","군포부곡도서관","26220","37.3226667","126.9345","13","GGB225000005"
"GGB225000230","부곡중앙중.군포중앙고등학교","26219","37.3230333","126.9372833","14","GGB225000005"
"GGB225000218","부곡3단지아파트","26201","37.3239333","126.9399833","15","GGB225000005"
"GGB225000241","부곡지구입구","26231","37.32525","126.9400167","16","GGB225000005"
"GGB225000224","군포첨단산업단지","26225","37.32655","126.9394833","17","GGB225000005"
"GGB225000449","고랑치기근린공원","26432","37.3271833","126.9413833","18","GGB225000005"
"GGB225000447","공영주차장입구","26430","37.3269333","126.9423167","19","GGB225000005"
"GGB225000243","부곡2단지아파트후문","26232","37.3249","126.9426667","20","GGB225000005"
"GGB225000235","부곡1단지아파트후문","26228","37.3239","126.9459333","21","GGB225000005"
"GGB226000080","의왕역2번출구","27004","37.3214167","126.9487333","22","GGB225000005"
"GGB226000099","의왕역2번출구","27002","37.3215667","126.9489167","23","GGB225000005"
"GGB225000236","부곡1단지아파트후문","26226","37.32405","126.9460333","24","GGB225000005"
"GGB225000244","부곡2단지아파트후문","26233","37.325","126.94285","25","GGB225000005"
"GGB225000448","세양전자앞","26431","37.3267833","126.9424833","26","GGB225000005"
"GGB225000450","고랑치기근린공원","26433","37.3273167","126.9411","27","GGB225000005"
"GGB225000223","군포첨단산업단지","26227","37.3267333","126.9390167","28","GGB225000005"
"GGB225000242","부곡지구입구","26171","37.32535","126.9398","29","GGB225000005"
"GGB225000217","부곡3단지아파트","26200","37.324","126.9397833","30","GGB225000005"
"GGB225000229","부곡중앙중.군포중앙고등학교","26217","37.3231833","126.9373167","31","GGB225000005"
"GGB225000231","군포부곡도서관","26218","37.3228333","126.9344833","32","GGB225000005"
"GGB225000194","부곡버스공영차고지","26183","37.3210833","126.9291333","33","GGB225000005"
"GGB225000430","금강3단지","26411","37.317","126.9240667","34","GGB225000005"
"GGB225000428","송안초등학교","26409","37.3170167","126.9208167","35","GGB225000005"
"GGB225000426","금강1단지","26407","37.3164","126.9188667","36","GGB225000005"
"GGB225000434","송정지구입구","26416","37.3154167","126.9173333","37","GGB225000005"
"GGB225000199","대야미삼거리","26267","37.3269167","126.9185333","38","GGB225000005"
"GGB225000198","대야미역","26261","37.3276","126.91725","39","GGB225000005"
"GGB225000302","둔대초등학교","26283","37.3261833","126.9116","40","GGB225000005"
"GGB225000287","갈치호수","26268","37.3355333","126.9074","41","GGB225000005"
"GGB225000288","덕고개","26269","37.3407667","126.9021667","42","GGB225000005"
"GGB225000439","납덕골","26421","37.3431","126.8963333","43","GGB225000005"
"GGB225000194","부곡버스공영차고지","26183","37.3210833","126.9291333","1","GGB225000006"
"GGB225000430","금강3단지","26411","37.317","126.9240667","2","GGB225000006"
"GGB225000428","송안초등학교","26409","37.3170167","126.9208167","3","GGB225000006"
"GGB225000426","금강1단지","26407","37.3164","126.9188667","4","GGB225000006"
"GGB225000434","송정지구입구","26416","37.3154167","126.9173333","5","GGB225000006"
"GGB225000199","대야미삼거리","26267","37.3269167","126.9185333","6","GGB225000006"
"GGB225000198","대야미역","26261","37.3276","126.91725","7","GGB225000006"
"GGB225000188","대야미역","26181","37.3272","126.9173833","8","GGB225000006"
"GGB225000189","대야미입구","26180","37.3267333","126.9185","9","GGB225000006"
"GGB225000107","대야미삼거리","26003","37.3261167","126.9190167","10","GGB225000006"
"GGB225000433","구반월입구","26415","37.3224833","126.91675","11","GGB225000006"
"GGB225000435","송정지구입구","26417","37.3152","126.9174","12","GGB225000006"
"GGB225000425","금강1단지","26406","37.316","126.9187833","13","GGB225000006"
"GGB225000427","송안초등학교","26408","37.3166833","126.9202667","14","GGB225000006"
"GGB225000429","금강3단지","26410","37.31675","126.9239","15","GGB225000006"
"GGB225000249","부곡버스공영차고지","26428","37.3210167","126.9293167","16","GGB225000006"
"GGB225000232","군포부곡도서관","26220","37.3226667","126.9345","17","GGB225000006"
"GGB225000230","부곡중앙중.군포중앙고등학교","26219","37.3230333","126.9372833","18","GGB225000006"
"GGB225000218","부곡3단지아파트","26201","37.3239333","126.9399833","19","GGB225000006"
"GGB225000241","부곡지구입구","26231","37.32525","126.9400167","20","GGB225000006"
"GGB225000224","군포첨단산업단지","26225","37.32655","126.9394833","21","GGB225000006"
"GGB225000226","한국복합물류","26223","37.3293833","126.93625","22","GGB225000006"
"GGB225000228","군포공영차고지","26206","37.3318","126.9275833","23","GGB225000006"
"GGB225000010","군포보건소","26029","37.3341333","126.9262333","24","GGB225000006"
"GGB225000138","수리산역","26017","37.3490667","126.9257167","25","GGB225000006"
"GGB225000050","군포소방서","26027","37.35125","126.9263333","26","GGB225000006"
"GGB225000047","산본역","26054","37.3578667","126.9336333","27","GGB225000006"
"GGB225000116","군포시청.산본역","26055","37.3603","126.9336167","28","GGB225000006"
"GGB225000086","11단지주공아파트","26057","37.36445","126.9340333","29","GGB225000006"
"GGB225000085","산본래미안아파트","26066","37.3683167","126.93685","30","GGB225000006"
"GGB225000128","삼성아파트입구","26083","37.3702833","126.9399667","31","GGB225000006"
"GGB225000127","금정역","26098","37.3717833","126.9422","32","GGB225000006"
"GGB225000126","산본1동","26101","37.3737667","126.9423833","33","GGB225000006"
"GGB225000345","관모초교입구","26326","37.3752","126.9390667","34","GGB225000006"
"GGB225000095","13단지아파트입구","26058","37.3712833","126.9344667","35","GGB225000006"
"GGB225000071","산본2동행정복지센터","26050","37.37015","126.9330833","36","GGB225000006"
"GGB225000368","모란.우방아파트","26349","37.3694167","126.93025","37","GGB225000006"
"GGB225000366","목련삼거리","26347","37.3701333","126.92935","38","GGB225000006"
"GGB225000364","능안공원","26345","37.3714667","126.9300333","39","GGB225000006"
"GGB225000362","개나리아파트","26343","37.3725333","126.93095","40","GGB225000006"
"GGB225000215","14단지아파트사거리","26192","37.3727","126.93665","41","GGB225000006"
"GGB225000216","산본1동행정복지센터","26194","37.3740833","126.9382667","42","GGB225000006"
"GGB225000157","산본고가도로","26092","37.3758333","126.9409833","43","GGB225000006"
"GGB225000156","산본1동","26097","37.3737833","126.942","44","GGB225000006"
"GGB225000007","금정역","26167","37.3720667","126.942","45","GGB225000006"
"GGB225000155","산본1동입구","26081","37.3705333","126.93955","46","GGB225000006"
"GGB225000091","산본래미안아파트","26072","37.3686667","126.9368167","47","GGB225000006"
